,age,education-num,capital-gain,capital-loss,hours-per-week,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,workclass_ Without-pay,education_level_ 10th,education_level_ 11th,education_level_ 12th,education_level_ 1st-4th,education_level_ 5th-6th,education_level_ 7th-8th,education_level_ 9th,education_level_ Assoc-acdm,education_level_ Assoc-voc,education_level_ Bachelors,education_level_ Doctorate,education_level_ HS-grad,education_level_ Masters,education_level_ Preschool,education_level_ Prof-school,education_level_ Some-college,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,sex_ Female,sex_ Male,native-country_ Cambodia,native-country_ Canada,native-country_ China,native-country_ Columbia,native-country_ Cuba,native-country_ Dominican-Republic,native-country_ Ecuador,native-country_ El-Salvador,native-country_ England,native-country_ France,native-country_ Germany,native-country_ Greece,native-country_ Guatemala,native-country_ Haiti,native-country_ Holand-Netherlands,native-country_ Honduras,native-country_ Hong,native-country_ Hungary,native-country_ India,native-country_ Iran,native-country_ Ireland,native-country_ Italy,native-country_ Jamaica,native-country_ Japan,native-country_ Laos,native-country_ Mexico,native-country_ Nicaragua,native-country_ Outlying-US(Guam-USVI-etc),native-country_ Peru,native-country_ Philippines,native-country_ Poland,native-country_ Portugal,native-country_ Puerto-Rico,native-country_ Scotland,native-country_ South,native-country_ Taiwan,native-country_ Thailand,native-country_ Trinadad&Tobago,native-country_ United-States,native-country_ Vietnam,native-country_ Yugoslavia
occupation_ Handlers-cleaners,-0.0979229639229,-0.136758800725,-0.0236805071929,-0.0219775653701,-0.0558164340379,-0.0175396000163,-0.0321075577866,0.0946958847509,-0.0388993371423,-0.0578384630578,-0.0361997323601,0.00518483249162,0.0345447210533,0.0588409226627,0.0264435846166,0.0227670639581,0.0404409065155,0.0213034747318,0.0363128290802,-0.0214484188111,-0.0238489483815,-0.0756635850309,-0.0240206192953,0.0601446301901,-0.050493572687,0.00464992611144,-0.0289330404896,-0.0141171555189,-0.0270130792041,-0.00179165691674,-0.0519596383999,0.00583846977939,0.0818163987894,-0.000513143960114,-0.0210513651586,-0.0813372936846,-0.00383078680512,-0.0853052471606,-0.0850107745549,-0.0400417593986,1.0,-0.0577146679348,-0.075084090259,-0.0156321102014,-0.0852071426613,-0.032331027985,-0.0802291234983,-0.0391948325999,-0.0505756968647,-0.0400909838533,-0.0188128080319,0.0462600989942,0.0954410172634,-0.0213101880572,-0.0337446435135,0.0156088399506,-0.0133262417892,0.0221877279874,3.51285966126e-05,-0.0166038880031,-0.0935601340408,0.0935601340408,-0.00522117543641,-0.00954210472769,-0.0108953010329,0.0032261890688,-0.00199893289607,0.00600553892287,0.000188241996481,0.00812942160457,-0.00702791281975,-0.00614442027507,-0.00609103760698,-0.00393553493962,0.0173611019684,-0.000332010687344,-0.00102367366596,0.00592055860497,-0.00541838970199,-0.00434389612606,-0.0068239525586,-0.00766513504273,0.00140046333739,0.00560752769597,-0.00147323481403,-0.00486537531868,-0.00469209976904,0.0510683174286,0.00924141399072,0.00967235875702,0.00662768747656,0.00296293954954,0.0109084923684,0.00918672898092,-0.0015724623532,-0.00457896985597,-0.0035376261278,-0.00759630395558,-0.00551435885836,-0.00522117543641,-0.0227349395515,0.00309426602499,-0.00491056107519
occupation_ Machine-op-inspct,-0.0169949011707,-0.16819060479,-0.0278285259666,-0.0169150677374,-0.00425184939576,-0.0377209371356,-0.0641531338525,0.131420426872,-0.0448550518177,-0.0615853052741,-0.0478634227491,0.00257228311237,0.0377948406982,0.0224238042928,0.0175817905021,0.0273579262942,0.0517810862183,0.0493846139264,0.0416399158548,-0.0238604989415,-0.0156366945417,-0.0980769570733,-0.0284366317677,0.103547472753,-0.0596503060848,0.0162804544024,-0.0352384706479,-0.0356484602339,0.0042385958923,-0.00369818189628,0.0100561621924,-0.00183172685054,-0.018851919751,0.0155733457233,-0.000467888636588,-0.0990632780926,-0.00466563714378,-0.103895974889,-0.103537327333,-0.0487681328814,-0.0577146679348,1.0,-0.0914473026666,-0.0190388444206,-0.103776490298,-0.0393769877409,-0.0977136023612,-0.0477366337844,-0.0615977505062,0.012708908203,-0.0119322550727,0.0154289390254,-0.00963526592309,0.00567016655473,-0.0094915233495,-0.000520456961052,-0.0072446221059,0.0442539908231,0.0231437621402,-0.039391705189,-0.0328037969396,0.0328037969396,0.0122610311483,-0.00402958887893,0.00461066017024,0.0180756411968,0.000437002329292,0.0398052742433,0.0178874272748,-0.00416277674325,-0.0083908900339,-0.00748348496556,-0.00640247896323,-0.0033052314061,0.0130148253813,0.00564531097679,0.0177368024905,0.00327638868423,0.000578027726088,-0.00529056931264,-0.00729932061147,0.00081770799492,0.00517712697281,0.00842350225859,-0.00892233538291,-0.00774498627835,0.0274331052768,0.0521317451471,0.0105479368174,-0.00180095302787,0.00862006131335,0.00160028717378,0.00988071369525,0.0263644843474,0.0151064454853,0.00291462033925,-0.00497959720925,-0.0092517802983,-0.00318986131924,0.00853701777878,-0.0478177022068,0.0115728193759,0.00589720325845
occupation_ Other-service,-0.0910263479283,-0.181549867695,-0.0408416012606,-0.0407527862292,-0.180072252008,-0.039466762321,-0.0098206296776,0.0667361130671,-0.0509475357119,-0.0335254845033,-0.00597388821373,-0.00077490599803,0.0658821721163,0.0748559286276,0.0400471793456,0.0301732100016,0.0334732623393,0.028711659616,0.0396849506935,-0.0200743849376,-0.0187757113303,-0.107962708182,-0.0380600100726,0.0489806674478,-0.0730394245234,0.0240117562436,-0.0419986405905,0.0169221444829,0.0166814805384,0.00431040012722,-0.171224602591,0.0184963231295,0.129643481016,0.0490941664477,0.0503347135876,-0.128876702922,-0.00606977624501,-0.135163815981,-0.134697232243,-0.0634450655623,-0.075084090259,-0.0914473026666,1.0,-0.0247686483186,-0.135008372102,-0.0512276238859,-0.127120837765,-0.0621031333625,-0.0801357995161,-0.180473925521,0.0309330749501,0.0516888405671,0.118578838961,0.0715656979557,0.0121903391625,0.0108417013118,0.0126360551958,0.0866111415297,0.00853392679728,-0.0840403184603,0.165367109351,-0.165367109351,-0.00528009663092,0.00319598004261,0.0200964611342,0.00384755578897,0.00378811226583,0.0134702386701,-0.00133079345495,0.0508796676325,-0.00511404744807,-0.00464846945534,-0.009375695877,0.0017233317656,0.00141029840616,0.0343033661678,-0.00162198274568,-7.02873663371e-05,-0.00281746258306,-0.00328630978272,-0.0146561053407,9.40047368379e-05,0.000438725881513,0.00514375644432,0.0211421979892,0.00572610294546,-0.00410470446277,0.0328167765559,0.00638163164385,0.00540356798821,0.0141422964313,0.0199327855699,-0.00103816002877,-0.00114744020175,0.0166315034333,0.00980470005902,0.0064763916014,-0.0079195252675,0.0139329372636,0.00968346400902,-0.0527574590658,0.00364615249286,0.00812836612412
occupation_ Priv-house-serv,0.0270209791131,-0.0742618998873,-0.0086891824878,-0.00825207684539,-0.0480920278552,-0.0128635930463,-0.0194810495458,0.0429502069417,-0.0139565228247,-0.0217376502735,-0.0152276840656,-0.00154782416161,0.00329291590788,0.0161500941636,0.0138992345256,0.0569564157664,0.0521245663412,0.0295881354216,0.031966040558,-0.0098838837547,-0.00767850625755,-0.0230787397833,-0.00508465684426,0.00670388497971,-0.0174226421071,0.0126591929301,-0.00954439618568,-0.0193009556557,0.010455886472,-0.00191090815732,-0.050893749196,0.0173868917672,0.011326252368,0.0244990757649,0.0624994963854,-0.0268314474546,-0.00126369528927,-0.0281403911183,-0.0280432508535,-0.0132089268603,-0.0156321102014,-0.0190388444206,-0.0247686483186,1.0,-0.0281080285255,-0.0106653201654,-0.0264658856222,-0.0129295436786,-0.016683849332,-0.0589472937903,0.0218851150089,0.0383529940287,0.000881404166407,0.035648947229,0.00777150881572,-0.00390586291743,-0.00496760306623,0.0300988257744,0.00769905747465,-0.0237311765899,0.0942484105365,-0.0942484105365,-0.00172235499888,-0.00431905787399,-0.00359412864533,0.0187657214286,0.0075317465613,0.00336103961705,0.00782717985197,0.0557146485864,0.0204789321524,0.0199225831487,4.68282646422e-05,-0.00236507310306,0.0963292620562,0.00512296259957,-0.000337688223134,0.0136315970945,-0.0017874118008,0.0140845886001,-0.00410087749201,-0.00252856541956,-0.00202691388269,-0.00338058472866,0.00955508761785,-0.00318884858386,-0.00154782416161,0.0406402447695,0.0261762305208,-0.00158426606191,-0.00226638432987,0.00215146645277,0.0115984039661,-0.00266075492066,0.00549488916919,-0.00151050500356,-0.00339748325292,-0.0025058595043,0.0104077408099,-0.00172235499888,-0.0635525234144,-0.00307927924853,0.0121084949413
occupation_ Prof-specialty,0.0584822923035,0.425101917671,0.085445260665,0.0463071962338,0.0437234979643,0.0195959569885,0.162984844498,-0.164905007233,0.00811232826725,0.013551531814,0.113157300589,-0.00843684393559,-0.0600371374617,-0.0635016707983,-0.0375327498598,-0.0237639615178,-0.0378833942038,-0.0479301679525,-0.0460708990665,0.00101145743186,-0.00488501026571,0.20457592434,0.210195307317,-0.226112027032,0.263292408776,-0.01399675579,0.272717301875,-0.107948878235,-0.00952066555998,-0.000615888891287,0.0382325052875,-0.00850599318144,-0.0198463210741,-0.0177840710655,-0.0148100487667,-0.146252229649,-0.00688812088749,-0.153386989324,-0.152857499428,-0.0719989112723,-0.0852071426613,-0.103776490298,-0.135008372102,-0.0281080285255,1.0,-0.0581342790675,-0.144259633716,-0.0704760559245,-0.0909399378496,0.017482828099,0.0448243558505,-0.0402965147881,-0.0768807523732,-0.0195045050321,0.0562144098088,-0.0065361950159,0.038124122387,-0.0469314226728,-0.00436629180536,0.0239612866176,0.0348711949168,-0.0348711949168,0.00148327933825,0.0210299224141,0.0326071516777,-0.00443200302882,-0.000805847043418,-0.0139230497353,-0.00362048703234,-0.0143410636508,0.0142306531561,0.014361689499,0.0143502392399,-0.00695064376878,-0.0140948995276,-0.00528628148167,-0.00184066311157,-0.00166666745289,0.00597155480279,0.00525396237245,0.0428868219959,0.0140052502411,0.00512170966553,0.00237788079399,-0.00366834699581,0.0061385578517,-0.00843684393558,-0.0446945878351,-0.00875756035857,-0.00272648496186,4.44135798435e-05,0.00694118642442,-0.00271376444777,-0.0145031810287,-0.0118047005721,0.00106247916426,0.000802638835699,0.0349421648007,0.000378785367891,-0.00395244661266,0.00465398216403,-0.00765173684438,-0.0088296582483
occupation_ Protective-serv,0.00365197120902,0.000618920847042,-0.00750329485641,-0.0010928196239,0.023173086941,0.0137257260357,0.230103545235,-0.146758785144,-0.0248027612663,-0.0411174071569,0.0997347579654,-0.00320127901097,-0.0135043525302,-0.0138761551177,-0.00332598745202,-0.00825453909946,-0.0133383336287,-0.00769834861391,-0.00700970356998,0.014816328989,0.0184782832954,-0.0066762140879,-0.0149926894899,0.00192930209147,-0.0227517625355,-0.00593096378533,-0.0185749993383,0.0328840651842,-0.0065512363288,0.00177035205051,0.0377011774345,-0.0068092724933,-0.0260571167455,-0.00652306271602,-0.0152130933535,-0.0554939971225,-0.00261363099644,-0.0582012128264,-0.0580003029954,-0.0273192920515,-0.032331027985,-0.0393769877409,-0.0512276238859,-0.0106653201654,-0.0581342790675,1.0,-0.0547379258255,-0.0267414592862,-0.0345062817945,0.0479525864675,-0.0113124294461,-0.00725862795337,-0.0133420918242,-0.0239063667907,-0.0254553907618,0.00563083491341,-0.00738833184869,0.0275726776378,0.000659502246492,-0.021339953629,-0.063407050704,0.063407050704,-0.003562251478,-0.00385439384849,-0.00743353727149,-0.00633015071305,0.0116045490803,-0.00359674712399,-0.00458198667796,-0.0058082340388,0.00128228982623,0.00120338293384,0.0066168893725,-0.00489154974579,-0.00299016648453,-0.00190719289895,-0.000698421854229,0.00438057300026,0.00242061717474,-0.00296371010394,0.0022119174025,-0.00522969185149,-0.00419215375406,-0.00699187621249,-0.00390401958639,-0.00316175023205,-0.00320127901097,-0.0157610465599,-0.00484132509235,-0.0032766497756,0.00496535358038,-0.002137733447,-0.00269254723838,-0.0013905056495,0.000546753027023,0.0113510877623,-0.00702682649456,-0.00518273046418,0.00224880873507,0.0027859569212,0.0166485209241,-0.00636870277111,-0.00335032861105
occupation_ Sales,-0.0309936728119,0.0311634671331,0.00807348034157,0.00865974093139,-0.00649178299134,-0.0593451512427,-0.0956679717887,0.060471665623,0.0764754083258,0.0295023623391,-0.0717727196361,-0.00478071865074,-0.0114508916307,0.0126133489336,-0.00182294706326,-0.0190609297821,-0.0259098655587,-0.0297847715221,-0.0195673006395,0.00940943248794,-0.0245289594716,0.0618319209154,-0.0306660117188,-0.0312166272452,-0.0299338864513,-0.0112990266952,-0.0375053163701,0.0493118194447,-0.0183156704914,0.00300666973278,-0.00968950551565,-0.00869662522377,0.0294808311912,-0.00891288621022,-0.00111638697321,-0.137707800402,-0.00648569925117,-0.144425729172,-0.143927173429,-0.0677925507627,-0.0802291234983,-0.0977136023612,-0.127120837765,-0.0264658856222,-0.144259633716,-0.0547379258255,1.0,-0.0663586645185,-0.085626994132,-0.00155394223283,-0.0112685853873,-0.00173216907371,0.0475257943335,-0.0220578562663,-0.0191655508761,-0.0111859876134,-0.00277961882121,-0.0378332487608,-0.00636112551575,0.0378725036688,0.0238134076995,-0.0238134076995,0.00253230807804,-0.0028347755787,-0.0102560591653,-0.00930074730477,-0.00113916547834,-0.00235691449858,-0.00473681455054,-0.00667997940535,-0.00695853559406,-0.00557008241004,-0.00322034598681,0.000290412632478,-0.0067020575465,-0.00916925212426,-0.00173312686571,0.00242038240659,-0.0036942966507,-0.00735441706501,0.00409532362431,0.00252514095301,-0.00557008241005,-0.00719439513812,-0.00617237070371,-0.00252692461662,-0.001617495363,-0.0267880413208,-0.00782789850925,-0.00194991378704,0.00133697202819,-0.010234890098,-0.00594173032762,-0.00813049052181,-0.0119949089698,-0.00451110428792,0.0244290003208,0.000826462907184,-0.0066440405726,-0.00599669161697,0.0338649608134,-0.00306624643637,-0.00831380703454
occupation_ Tech-support,-0.0184096056563,0.058648177757,-0.0105605718736,0.00354306981401,-0.0176349029479,0.0364183940996,-0.0197414813013,0.0247937445193,-0.0289001449642,-0.035298691469,0.0149299636735,-0.00388090335386,-0.0261101478514,-0.0285525070766,-0.0159500771814,-0.0126464150801,-0.0167518141999,-0.0188223378749,-0.0190454928869,0.0471061175526,0.0744218741897,0.0330458257119,-0.0128892767045,-0.0535742958637,-0.0121417757265,-0.00719009407401,-0.0142224506308,0.0343947029181,0.0129176815946,-0.00479127413863,-0.0157959241067,-0.010777292075,0.0104717372609,0.00269379069752,-0.00390266680032,-0.0672752480534,-0.00316849898589,-0.07055719957,-0.0703136370332,-0.0331191163857,-0.0391948325999,-0.0477366337844,-0.0621031333625,-0.0129295436786,-0.0704760559245,-0.0267414592862,-0.0663586645185,1.0,-0.0418318879067,-0.0167724207637,0.0204254389123,-0.00548530251078,-0.0107785548531,0.0105720291571,0.00382879140955,-0.00735189435178,0.0121921456561,-0.00250956798735,-0.00300320487047,-0.000943296212711,0.025060535835,-0.025060535835,-0.00431850946477,-0.00236610716068,0.00114726537099,0.00126709766849,-0.00743733055993,-0.00834784663019,-0.00144080982481,-0.00582709880603,0.00312677683584,0.012900996853,0.00377279207034,-0.00207593129832,-0.00203858315675,-0.00378991378333,-0.000846695244992,-0.00369139375272,0.000615660296121,0.00276383341682,0.0053107698542,-0.002734499352,-0.00508213857906,-0.00577685317463,0.00469662010347,-0.00227350800442,-0.00388090335386,-0.0193559697927,0.00581281284221,-0.0039722751625,-0.00166101776573,0.00982996451527,-0.00162964105982,-0.00667138616356,-0.00713785765874,-0.00378733197203,-0.00851860597473,0.000993053857806,-0.00456100569919,0.00626066903012,0.0141358455691,0.00412883350903,-0.00406159584921
occupation_ Transport-moving,0.0382130536053,-0.127253622681,-0.0201943355558,-0.00404087558212,0.0736834895498,-0.0208112503538,-0.00109707214628,0.0326133203423,-0.0253354171361,-0.00593591559794,-0.0201011175912,-0.000351521227547,0.0398050709125,0.0275822156967,0.0209595054875,-0.000530353469192,0.0141700212217,0.0336593577123,0.0209808896306,-0.0241338917417,-0.022336486842,-0.0818724522955,-0.0237963730362,0.0972845917374,-0.0506772233474,-0.00424567409312,-0.0285753938546,-0.0252228754796,-0.0204266115739,-0.00241003356033,0.0781690315059,-0.00116036201214,-0.0587076987213,-0.00938352958221,-0.0159874801964,-0.086809722771,-0.0040885247773,-0.0910446428872,-0.0907303579619,-0.0427357965233,-0.0505756968647,-0.0615977505062,-0.0801357995161,-0.016683849332,-0.0909399378496,-0.0345062817945,-0.085626994132,-0.0418318879067,1.0,0.0965892594879,-0.0328250104374,-0.0183318136892,-0.0310184226824,-0.0349556368183,-0.0396908678985,0.00588086923045,-0.0220275360012,0.0153226276774,0.00105035150193,-0.004160296876,-0.134422062314,0.134422062314,-0.00138756245729,0.0010915959207,-0.00760969008384,0.00188742012025,0.00590679300286,6.99092684621e-05,0.00259663931134,0.000831024537001,-0.00997571554594,-0.00655782109909,-0.00751621792996,-0.00155351938282,-0.00553628354426,0.00633851864044,-0.00109254713459,-0.00476325063949,-0.00578294268947,0.000393019019421,-0.00974314305227,-0.00247590324958,-0.00655782109909,-0.0045305412668,-0.000578793860338,-0.010317112485,-0.00500778747009,-0.0116502649771,-0.00141182347696,-0.000576428934263,-0.000969236791958,-0.0133487197199,-0.00272434393079,-0.00589741334601,0.00329213307357,-0.00488704609862,-0.00886706218452,-0.00810738851266,-0.00192270800402,-0.00138756245728,0.0246685765441,-0.00527516695716,-0.000791632116621
relationship_ Husband,0.305058209519,0.0675582907671,0.0754445361399,0.0718220498629,0.256435177135,0.0164725605133,-0.000811863281394,-0.125606095094,0.11430099232,0.120532205705,-0.0104554032881,-0.00139270808145,-0.0176683887015,-0.0522812891239,-0.0340822197998,0.00537652584402,0.00891037548285,0.0360526923338,0.00147009651413,-0.015774367985,0.0108982883027,0.0392665530146,0.0483920171061,-0.00286161156604,0.0443622178288,-0.0120753964093,0.0684299338845,-0.0639727762214,-0.337207198248,-0.00373019838151,0.897219855441,-0.0931978435074,-0.578841982609,-0.150458325649,-0.142917369794,-0.187637680513,-0.00198809317395,0.158286385885,0.0935862036473,0.0580894952959,-0.0400909838533,0.012708908203,-0.180473925521,-0.0589472937903,0.017482828099,0.0479525864675,-0.00155394223283,-0.0167724207637,0.0965892594879,1.0,-0.49536160598,-0.147011601787,-0.347375246262,-0.288501461957,-0.184597813837,-0.0223424700762,-0.00478765126782,-0.125148119377,-0.0166918390731,0.117920575001,-0.581587986083,0.581587986083,0.000502428109709,0.00128873823741,0.0129168589937,-0.00828395834221,0.00506155952151,-0.0145995909142,-0.00254853213997,-0.0163150471657,-0.00448788349608,0.000223762368516,0.000920918994237,0.0147097603602,-0.0149461899776,-0.00745755651091,-0.00394252285641,-0.0149967735534,0.00079919162718,-0.000967677296871,0.0168259491348,0.00751634363038,-0.00455384944882,0.0198159303011,-0.0146179593723,0.00432136581144,0.000692066657359,0.00490419281375,-0.0107764743916,-0.0103489065374,-0.00651641609414,-0.00729724814256,0.00272580709294,0.00899309353314,-0.0160842774737,-0.00268155993863,-0.00255861617035,0.00940490669056,-0.00349548072893,0.000502428109707,0.00576577983036,-0.00551903213118,0.00897733801081
relationship_ Not-in-family,-0.0226296040501,0.0604979239828,-0.0227496561263,-0.0167762134251,0.00499695647394,0.00761381181558,-0.00463182830129,0.0388806137871,-0.0482410631418,-0.0413842081222,0.0172770022287,-0.0127354316035,-0.0153993398633,-0.0328680996748,-0.0176842227299,-0.000322531044456,-0.0123172647306,-0.020006813949,-0.0149489889346,0.017733329498,-0.000229726609394,0.0538452921358,-0.00359854076555,-0.0258727661313,0.0291882039251,0.0194630154195,-0.0120358909544,-0.000676844534239,0.263325782965,-0.0157228713324,-0.549575212054,0.0639889620972,0.314634337217,0.0647263185987,0.108678133416,0.042877155025,0.00395283633813,-0.0543673636786,-0.00126165461235,-0.0320608753126,-0.0188128080319,-0.0119322550727,0.0309330749501,0.0218851150089,0.0448243558505,-0.0113124294461,-0.0112685853873,0.0204254389123,-0.0328250104374,-0.49536160598,1.0,-0.103606105877,-0.24481194753,-0.203320776385,-0.130094906881,-0.000809074867607,-0.0178609273898,0.00137526396107,-0.00134542620617,0.00803211037982,0.173502831222,-0.173502831222,-0.00153334930507,0.00406168091294,-0.00631153382654,0.000926938539925,-0.00598245445281,-0.00120103650767,-0.00512266004369,-0.0089048420449,0.0120305954855,0.00659593306228,4.47711990528e-05,-0.00718193145434,0.00550023728478,-0.00757400232321,-0.00277848438841,-0.002258302177,-0.000498310186126,0.010991341696,-0.00535669859342,-0.00357636309772,0.0173374536407,-0.00954177728514,0.00354497768754,0.00452250448707,-0.00336101961087,-0.0211751021346,-0.0130574724784,0.0121519231095,-0.00743783836154,-0.0142340248167,0.00243572345357,-0.0109760417642,-0.000231263426264,-0.000421111704158,-0.0108408950193,-0.00757988727604,-0.00100576008424,-0.00153334930507,0.0234730453,-0.00764144835371,-0.00437062654053
relationship_ Other-relative,-0.066992214106,-0.0882813987501,-0.0207381491943,-0.0153350720615,-0.0527783934226,-0.00819457733619,-0.0161910184228,0.0470441017074,-0.0257510157279,-0.0254238460629,-0.016045910296,-0.00377957471246,0.013235667956,0.0214813624451,0.0182848188337,0.0304587966767,0.0611021083642,0.0150234741978,0.022317760564,-0.0151759336186,-0.0156040848256,-0.0357990274761,-0.0157720518443,0.0291002031049,-0.0328997160322,0.00603860889275,-0.0163392667509,-0.0104659043785,-0.00820131821995,0.000222023854745,-0.11572330599,0.0325933539656,0.10690567757,0.0246039468054,0.0164048497954,0.0161509269122,0.011691813736,-0.0132318763228,-0.0408574792109,0.00573552128886,0.0462600989942,0.0154289390254,0.0516888405671,0.0383529940287,-0.0402965147881,-0.00725862795337,-0.00173216907371,-0.00548530251078,-0.0183318136892,-0.147011601787,-0.103606105877,1.0,-0.0726543924855,-0.0603407947895,-0.0386090896308,0.00935382891643,0.0467243246052,0.041022332747,0.0405732662525,-0.0699212301717,0.047635923096,-0.047635923096,0.0229072998797,-0.00837754309443,0.0146560320468,0.0139136132881,0.00487888552711,0.0171568703181,0.0367640854025,0.0516432134586,-0.00646967357964,-0.00494944622611,-0.00549801172105,0.00212682595367,0.0430663566675,0.0264478320005,0.0268177668189,0.0154335480027,0.0113118080549,0.00301750050025,0.0128221425942,-0.0024782971298,0.00426824001213,4.68737779271e-05,0.0216162381712,-0.00485379277118,0.00225381607602,0.0939070657151,0.0342031659618,0.00202617796898,0.0068338553145,0.0322376395059,0.00486850381411,-0.00298424648112,0.0121002446439,0.00249387101222,0.0192394449544,0.00134007785428,0.00582737288376,0.00663946687714,-0.111099086327,0.0258866924014,-0.00395554940802
